Algorithm,K,EbN0db,error
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,2.3000000000000007,0.0
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,1.3000000000000003,0.0
AMP,50,1.5000000000000004,0.0
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,0.6000000000000001,0.020000000000000018
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,1.6000000000000003,0.0
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,1.9000000000000006,0.0
AMP,50,2.200000000000001,0.0
AMP,50,2.3000000000000007,0.0
AMP,50,1.9000000000000006,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,0.2,0.020000000000000018
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,1.4000000000000004,0.0
AMP,50,1.4000000000000004,0.0
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,2.400000000000001,0.0
AMP,50,1.9000000000000006,0.0
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,1.6000000000000003,0.0
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,1.7000000000000004,0.0
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,2.3000000000000007,0.0
AMP,50,2.500000000000001,0.0
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,2.000000000000001,0.0
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,2.200000000000001,0.0
AMP,50,0.4000000000000001,0.0
AMP,50,2.000000000000001,0.0
AMP,50,2.3000000000000007,0.0
AMP,50,1.7000000000000004,0.0
AMP,50,1.5000000000000004,0.0
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,0.6000000000000001,0.020000000000000018
AMP,50,0.4000000000000001,0.020000000000000018
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,0.2,0.020000000000000018
AMP,50,1.4000000000000004,0.0
AMP,50,2.400000000000001,0.0
AMP,50,2.200000000000001,0.0
AMP,50,0.6000000000000001,0.020000000000000018
AMP,50,1.5000000000000004,0.0
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,1.3000000000000003,0.020000000000000018
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,2.500000000000001,0.0
AMP,50,1.5000000000000004,0.020000000000000018
AMP,50,2.200000000000001,0.0
AMP,50,1.7000000000000004,0.0
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,1.9000000000000006,0.0
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,0.2,0.020000000000000018
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,1.6000000000000003,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,1.8000000000000005,0.0
AMP,50,2.3000000000000007,0.0
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,1.7000000000000004,0.0
AMP,50,0.4000000000000001,0.020000000000000018
AMP,50,1.3000000000000003,0.0
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,1.6000000000000003,0.0
AMP,50,2.500000000000001,0.0
AMP,50,2.3000000000000007,0.0
AMP,50,1.9000000000000006,0.0
AMP,50,2.400000000000001,0.0
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,0.30000000000000004,0.0
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,0.30000000000000004,0.0
AMP,50,1.9000000000000006,0.0
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,1.7000000000000004,0.0
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,2.200000000000001,0.0
AMP,50,1.5000000000000004,0.0
AMP,50,2.000000000000001,0.0
AMP,50,0.4000000000000001,0.0
AMP,50,2.000000000000001,0.0
AMP,50,0.6000000000000001,0.0
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,1.7000000000000004,0.0
AMP,50,0.2,0.020000000000000018
AMP,50,2.000000000000001,0.0
AMP,50,1.4000000000000004,0.0
AMP,50,2.400000000000001,0.0
AMP,50,0.2,0.020000000000000018
AMP,50,1.5000000000000004,0.0
AMP,50,2.000000000000001,0.0
AMP,50,1.9000000000000006,0.0
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,0.6000000000000001,0.0
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,0.6000000000000001,0.020000000000000018
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,1.9000000000000006,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,0.30000000000000004,0.0
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,2.500000000000001,0.0
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,2.1000000000000005,0.0
AMP,50,1.6000000000000003,0.0
AMP,50,0.4000000000000001,0.0
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,1.6000000000000003,0.0
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,2.3000000000000007,0.0
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,1.3000000000000003,0.0
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,1.9000000000000006,0.0
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,1.5000000000000004,0.0
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,1.9000000000000006,0.0
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,2.000000000000001,0.0
AMP,50,1.4000000000000004,0.0
AMP,50,2.400000000000001,0.0
AMP,50,2.3000000000000007,0.0
AMP,50,1.6000000000000003,0.0
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,0.4000000000000001,0.020000000000000018
AMP,50,1.9000000000000006,0.0
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,2.400000000000001,0.0
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,2.000000000000001,0.0
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,2.000000000000001,0.0
AMP,50,1.3000000000000003,0.0
AMP,50,1.5000000000000004,0.0
AMP,50,0.4000000000000001,0.020000000000000018
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,1.6000000000000003,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,1.3000000000000003,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,2.400000000000001,0.0
AMP,50,1.3000000000000003,0.0
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,1.9000000000000006,0.0
AMP,50,1.7000000000000004,0.0
AMP,50,0.6000000000000001,0.0
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,0.8000000000000003,0.020000000000000018
AMP,50,0.4000000000000001,0.0
AMP,50,2.200000000000001,0.0
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,0.2,0.020000000000000018
AMP,50,2.000000000000001,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,1.3000000000000003,0.020000000000000018
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,2.000000000000001,0.0
AMP,50,2.500000000000001,0.0
AMP,50,2.200000000000001,0.0
AMP,50,0.2,0.020000000000000018
AMP,50,2.1000000000000005,0.0
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,1.7000000000000004,0.0
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,1.7000000000000004,0.020000000000000018
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,0.6000000000000001,0.020000000000000018
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,2.500000000000001,0.0
AMP,50,0.6000000000000001,0.0
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,2.1000000000000005,0.0
AMP,50,1.3000000000000003,0.0
AMP,50,0.6000000000000001,0.020000000000000018
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,0.8000000000000003,0.020000000000000018
AMP,50,2.200000000000001,0.0
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,2.200000000000001,0.0
AMP,50,1.7000000000000004,0.0
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,0.2,0.020000000000000018
AMP,50,2.1000000000000005,0.0
AMP,50,2.400000000000001,0.0
AMP,50,2.3000000000000007,0.0
AMP,50,1.3000000000000003,0.0
AMP,50,2.200000000000001,0.0
AMP,50,1.5000000000000004,0.020000000000000018
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,1.9000000000000006,0.0
AMP,50,2.500000000000001,0.0
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,2.3000000000000007,0.0
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,2.500000000000001,0.0
AMP,50,0.6000000000000001,0.0
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,1.5000000000000004,0.020000000000000018
AMP,50,2.000000000000001,0.0
AMP,50,0.2,0.020000000000000018
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,0.30000000000000004,0.0
AMP,50,1.9000000000000006,0.0
AMP,50,1.9000000000000006,0.0
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,0.6000000000000001,0.020000000000000018
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,0.8000000000000003,0.020000000000000018
AMP,50,0.4000000000000001,0.020000000000000018
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,2.3000000000000007,0.0
AMP,50,2.400000000000001,0.0
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,0.2,0.020000000000000018
AMP,50,0.8000000000000003,0.020000000000000018
AMP,50,2.000000000000001,0.0
AMP,50,1.3000000000000003,0.0
AMP,50,2.200000000000001,0.0
AMP,50,2.000000000000001,0.0
AMP,50,1.6000000000000003,0.0
AMP,50,1.6000000000000003,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,1.0000000000000002,0.040000000000000036
AMP,50,2.400000000000001,0.0
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,0.4000000000000001,0.0
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,2.200000000000001,0.0
AMP,50,1.5000000000000004,0.020000000000000018
AMP,50,2.3000000000000007,0.0
AMP,50,2.200000000000001,0.0
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,0.4000000000000001,0.020000000000000018
AMP,50,2.000000000000001,0.0
AMP,50,1.5000000000000004,0.020000000000000018
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,2.500000000000001,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,1.7000000000000004,0.020000000000000018
AMP,50,1.4000000000000004,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,1.8000000000000005,0.0
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,0.6000000000000001,0.020000000000000018
AMP,50,2.400000000000001,0.0
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,1.0000000000000002,0.040000000000000036
AMP,50,2.400000000000001,0.0
AMP,50,0.4000000000000001,0.020000000000000018
AMP,50,2.3000000000000007,0.0
AMP,50,0.8000000000000003,0.020000000000000018
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,1.6000000000000003,0.0
AMP,50,2.200000000000001,0.0
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,2.3000000000000007,0.0
AMP,50,1.6000000000000003,0.0
AMP,50,2.200000000000001,0.0
AMP,50,2.500000000000001,0.0
AMP,50,1.6000000000000003,0.0
AMP,50,0.2,0.020000000000000018
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,1.1000000000000003,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,0.6000000000000001,0.0
AMP,50,2.000000000000001,0.0
AMP,50,2.200000000000001,0.0
AMP,50,0.6000000000000001,0.0
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,1.9000000000000006,0.0
AMP,50,2.500000000000001,0.0
AMP,50,1.0000000000000002,0.040000000000000036
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,0.2,0.020000000000000018
AMP,50,1.8000000000000005,0.0
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,2.500000000000001,0.020000000000000018
AMP,50,1.5000000000000004,0.020000000000000018
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,0.4000000000000001,0.020000000000000018
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,2.3000000000000007,0.0
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,1.7000000000000004,0.020000000000000018
AMP,50,2.200000000000001,0.0
AMP,50,1.5000000000000004,0.0
AMP,50,2.500000000000001,0.0
AMP,50,1.7000000000000004,0.020000000000000018
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,1.7000000000000004,0.0
AMP,50,1.1000000000000003,0.0
AMP,50,1.9000000000000006,0.0
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,2.400000000000001,0.0
AMP,50,2.400000000000001,0.0
AMP,50,2.3000000000000007,0.0
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,1.6000000000000003,0.0
AMP,50,1.3000000000000003,0.0
AMP,50,1.0000000000000002,0.040000000000000036
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,1.9000000000000006,0.0
AMP,50,1.3000000000000003,0.0
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,1.8000000000000005,0.0
AMP,50,1.8000000000000005,0.0
AMP,50,1.7000000000000004,0.020000000000000018
AMP,50,1.5000000000000004,0.020000000000000018
AMP,50,1.6000000000000003,0.0
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,2.500000000000001,0.0
AMP,50,2.3000000000000007,0.0
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,0.4000000000000001,0.020000000000000018
AMP,50,1.5000000000000004,0.0
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,2.3000000000000007,0.0
AMP,50,2.1000000000000005,0.0
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,0.2,0.020000000000000018
AMP,50,1.3000000000000003,0.0
AMP,50,2.200000000000001,0.0
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,2.000000000000001,0.0
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,2.3000000000000007,0.0
AMP,50,2.200000000000001,0.0
AMP,50,2.000000000000001,0.0
AMP,50,1.7000000000000004,0.0
AMP,50,1.6000000000000003,0.0
AMP,50,1.9000000000000006,0.0
AMP,50,1.1000000000000003,0.0
AMP,50,1.8000000000000005,0.0
AMP,50,1.9000000000000006,0.0
AMP,50,0.6000000000000001,0.020000000000000018
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,1.3000000000000003,0.0
AMP,50,2.400000000000001,0.0
AMP,50,1.3000000000000003,0.0
AMP,50,0.8000000000000003,0.040000000000000036
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,2.400000000000001,0.0
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,0.6000000000000001,0.0
AMP,50,1.6000000000000003,0.020000000000000018
AMP,50,0.2,0.020000000000000018
AMP,50,1.5000000000000004,0.020000000000000018
AMP,50,0.2,0.020000000000000018
AMP,50,0.8000000000000003,0.020000000000000018
AMP,50,1.1000000000000003,0.0
AMP,50,2.3000000000000007,0.0
AMP,50,1.0000000000000002,0.040000000000000036
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,0.2,0.020000000000000018
AMP,50,2.500000000000001,0.0
AMP,50,2.200000000000001,0.0
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,1.8000000000000005,0.020000000000000018
AMP,50,1.7000000000000004,0.020000000000000018
AMP,50,2.400000000000001,0.0
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,1.7000000000000004,0.020000000000000018
AMP,50,2.400000000000001,0.0
AMP,50,1.9000000000000006,0.0
AMP,50,1.7000000000000004,0.0
AMP,50,1.9000000000000006,0.0
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,0.6000000000000001,0.0
AMP,50,1.3000000000000003,0.020000000000000018
AMP,50,2.000000000000001,0.0
AMP,50,2.000000000000001,0.0
AMP,50,0.5000000000000001,0.020000000000000018
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,2.1000000000000005,0.0
AMP,50,1.6000000000000003,0.0
AMP,50,1.5000000000000004,0.020000000000000018
AMP,50,2.500000000000001,0.0
AMP,50,0.8000000000000003,0.020000000000000018
AMP,50,2.1000000000000005,0.0
AMP,50,2.3000000000000007,0.0
AMP,50,2.500000000000001,0.0
AMP,50,0.4000000000000001,0.020000000000000018
AMP,50,2.000000000000001,0.0
AMP,50,2.000000000000001,0.0
AMP,50,2.500000000000001,0.0
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,1.8000000000000005,0.0
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,2.3000000000000007,0.0
AMP,50,0.4000000000000001,0.020000000000000018
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,1.8000000000000005,0.0
AMP,50,1.3000000000000003,0.0
AMP,50,2.200000000000001,0.0
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,0.2,0.020000000000000018
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,1.9000000000000006,0.0
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,2.500000000000001,0.0
AMP,50,2.3000000000000007,0.0
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,2.400000000000001,0.0
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,1.9000000000000006,0.0
AMP,50,1.3000000000000003,0.020000000000000018
AMP,50,2.1000000000000005,0.0
AMP,50,2.400000000000001,0.0
AMP,50,1.3000000000000003,0.020000000000000018
AMP,50,2.400000000000001,0.0
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,1.0000000000000002,0.06000000000000005
AMP,50,1.7000000000000004,0.020000000000000018
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,1.1000000000000003,0.0
AMP,50,0.30000000000000004,0.07999999999999996
AMP,50,1.1000000000000003,0.020000000000000018
AMP,50,1.5000000000000004,0.020000000000000018
AMP,50,0.6000000000000001,0.0
AMP,50,1.2000000000000004,0.020000000000000018
AMP,50,1.9000000000000006,0.0
AMP,50,0.7000000000000002,0.040000000000000036
AMP,50,0.9000000000000001,0.020000000000000018
AMP,50,2.1000000000000005,0.0
AMP,50,2.3000000000000007,0.0
AMP,50,2.400000000000001,0.0
AMP,50,0.2,0.020000000000000018
AMP,50,1.4000000000000004,0.020000000000000018
AMP,50,1.9000000000000006,0.0
AMP,50,0.2,0.06000000000000005
